"BAND","name","LAT_SITE","LON_SITE","AZ","BW","RD","CELL-ID","BSCId","BSC_NAME","BCFId","BTSId","TRXId","initialFrequency","preferredBcchMark","status","hoppingSequenceNumber1","bsIdentityCodeBCC","bsIdentityCodeNCC","BTS_State","TRX_STATE","LAC","rac","REFARMING"
850,"MAGNOLIAS 3",-12.0999,-76.9924,200,70,0.1300,1303,249333,"BSC01NMA",736,738,6,131,1,"creado",19,5,6,1,1,1118,90,
850,"MAGNOLIAS 3",-12.0999,-76.9924,200,70,0.1300,1303,249333,"BSC01NMA",736,738,7,129,0,"creado",19,5,6,1,1,1118,90,
850,"MALA 1",-12.6472,-76.6580,20,70,0.1300,63143,363921,"BSC01NLV",1075,1075,1,238,1,"creado",18,1,6,1,1,1117,117,
850,"MALA 1",-12.6472,-76.6580,20,70,0.1300,63143,363921,"BSC01NLV",1075,1075,2,180,0,"creado",18,1,6,1,1,1117,117,
850,"MALA 2",-12.6472,-76.6580,100,70,0.1300,63144,363921,"BSC01NLV",1075,1076,3,131,1,"creado",28,2,4,1,1,1117,117,
850,"MALA 2",-12.6472,-76.6580,100,70,0.1300,63144,363921,"BSC01NLV",1075,1076,4,158,0,"creado",28,2,4,1,1,1117,117,
850,"MALA 3",-12.6472,-76.6580,180,70,0.1300,63145,363921,"BSC01NLV",1075,1077,6,233,1,"creado",28,3,1,1,1,1117,117,
850,"MALA 3",-12.6472,-76.6580,180,70,0.1300,63145,363921,"BSC01NLV",1075,1077,7,129,0,"creado",28,3,1,1,1,1117,117,
850,"MALA_CLARO 1",-12.6501,-76.6309,270,70,0.1300,18757,363921,"BSC01NLV",433,433,1,235,1,"creado",28,0,0,1,1,1117,117,
850,"MALA_CLARO 1",-12.6501,-76.6309,270,70,0.1300,18757,363921,"BSC01NLV",433,433,2,181,0,"creado",28,0,0,1,1,1117,117,
850,"MALA_CLARO 2",-12.6501,-76.6309,110,70,0.1300,18758,363921,"BSC01NLV",433,434,3,156,1,"creado",8,0,4,1,1,1117,117,
850,"MALA_CLARO 2",-12.6501,-76.6309,110,70,0.1300,18758,363921,"BSC01NLV",433,434,4,128,0,"creado",8,0,4,1,1,1117,117,
850,"MALA_CLARO 3",-12.6501,-76.6309,190,70,0.1300,18759,363921,"BSC01NLV",433,435,5,237,1,"creado",33,3,6,1,1,1117,117,
850,"MALA_CLARO 3",-12.6501,-76.6309,190,70,0.1300,18759,363921,"BSC01NLV",433,435,6,239,0,"creado",33,3,6,1,1,1117,117,
850,"MALAYGUA 1",-11.5011,-77.2234,15,70,0.1300,18768,397196,"BSC03NMA",1390,1390,1,235,1,"creado",40,1,6,1,1,1135,135,
850,"MALAYGUA 1",-11.5011,-77.2234,15,70,0.1300,18768,397196,"BSC03NMA",1390,1390,2,180,0,"creado",40,1,6,1,1,1135,135,
850,"MALAYGUA 2",-11.5011,-77.2234,110,70,0.1300,18779,397196,"BSC03NMA",1390,1391,3,129,1,"creado",16,5,7,1,1,1135,135,
850,"MALAYGUA 3",-11.5011,-77.2234,230,70,0.1300,18781,397196,"BSC03NMA",1390,1392,5,156,1,"creado",44,7,7,1,1,1135,135,
850,"MALAYGUA 3",-11.5011,-77.2234,230,70,0.1300,18781,397196,"BSC03NMA",1390,1392,6,158,0,"creado",44,7,7,1,1,1135,135,
850,"MALECON_HUACHO 1",-11.1077,-77.6118,350,70,0.1300,25114,397196,"BSC03NMA",559,175,3,181,1,"creado",0,3,4,1,1,1135,135,"GRUPO1"
850,"MALECON_HUACHO 2",-11.1077,-77.6118,80,70,0.1300,25137,397196,"BSC03NMA",559,176,4,130,1,"creado",0,0,1,1,1,1135,135,"GRUPO1"
850,"MALECON_HUACHO 3",-11.1077,-77.6118,150,70,0.1300,25144,397196,"BSC03NMA",559,177,7,156,1,"creado",0,7,0,1,1,1135,135,"GRUPO1"
850,"MALECON_RIMAC 1",-12.0372,-77.0505,20,70,0.1300,4731,365581,"BSC03NLV",187,187,1,133,0,"creado",44,1,2,1,1,1129,129,
850,"MALECON_RIMAC 1",-12.0372,-77.0505,20,70,0.1300,4731,365581,"BSC03NLV",187,187,2,238,1,"creado",44,1,2,1,1,1129,129,
850,"MALECON_RIMAC 2",-12.0372,-77.0505,125,70,0.1300,4732,365581,"BSC03NLV",187,188,3,233,1,"creado",10,6,1,1,1,1129,129,
850,"MALECON_RIMAC 2",-12.0372,-77.0505,125,70,0.1300,4732,365581,"BSC03NLV",187,188,4,130,0,"creado",10,6,1,1,1,1129,129,
850,"MALECON_RIMAC 3",-12.0372,-77.0505,230,70,0.1300,4733,365581,"BSC03NLV",187,189,5,181,1,"creado",24,2,4,1,1,1129,129,
850,"MALECON_RIMAC 3",-12.0372,-77.0505,230,70,0.1300,4733,365581,"BSC03NLV",187,189,6,158,0,"creado",24,2,4,1,1,1129,129,
850,"MALECON_RIMAC 3",-12.0372,-77.0505,230,70,0.1300,4733,365581,"BSC03NLV",187,189,7,235,0,"creado",24,2,4,1,3,1129,129,
850,"MALPASO 1",-12.8076,-76.5445,310,70,0.1300,63157,363921,"BSC01NLV",1088,1088,1,239,1,"creado",6,1,7,1,1,1117,117,
850,"MALPASO 1",-12.8076,-76.5445,310,70,0.1300,63157,363921,"BSC01NLV",1088,1088,2,158,0,"creado",6,1,7,1,1,1117,117,
850,"MALPASO 2",-12.8076,-76.5445,40,70,0.1300,63158,363921,"BSC01NLV",1088,1089,4,156,1,"creado",6,6,5,1,1,1117,117,
850,"MALPASO 2",-12.8076,-76.5445,40,70,0.1300,63158,363921,"BSC01NLV",1088,1089,5,237,0,"creado",6,6,5,1,1,1117,117,
850,"MALPASO 3",-12.8076,-76.5445,160,70,0.1300,63159,363921,"BSC01NLV",1088,1090,6,129,1,"creado",19,0,0,1,1,1117,117,
850,"MALPASO 3",-12.8076,-76.5445,160,70,0.1300,63159,363921,"BSC01NLV",1088,1090,7,181,0,"creado",19,0,0,1,1,1117,117,
850,"MALPASO 3",-12.8076,-76.5445,160,70,0.1300,63159,363921,"BSC01NLV",1088,1090,8,235,0,"creado",19,0,0,1,1,1117,117,
850,"MAMACONA 1",-12.3021,-76.8498,300,70,0.1300,63108,363921,"BSC01NLV",1045,1045,1,156,1,"creado",30,1,6,1,1,1123,123,
850,"MAMACONA 1",-12.3021,-76.8498,300,70,0.1300,63108,363921,"BSC01NLV",1045,1045,2,158,0,"creado",30,1,6,1,1,1123,123,
850,"MAMACONA 2",-12.3021,-76.8498,0,70,0.1300,63109,363921,"BSC01NLV",1045,1046,4,239,1,"creado",47,6,0,1,1,1123,123,
850,"MAMACONA 2",-12.3021,-76.8498,0,70,0.1300,63109,363921,"BSC01NLV",1045,1046,5,237,0,"creado",47,6,0,1,1,1123,123,
850,"MAMACONA 3",-12.3021,-76.8498,130,70,0.1300,63110,363921,"BSC01NLV",1045,1047,6,131,1,"creado",31,7,7,1,1,1123,123,
850,"MAMACONA 3",-12.3021,-76.8498,130,70,0.1300,63110,363921,"BSC01NLV",1045,1047,7,133,0,"creado",31,7,7,1,1,1123,123,
850,"MANCHAY 1",-12.1101,-76.8740,310,70,0.1300,63533,363922,"BSC02NLV",929,929,1,156,1,"creado",50,1,5,1,1,1125,125,
850,"MANCHAY 1",-12.1101,-76.8740,310,70,0.1300,63533,363922,"BSC02NLV",929,929,2,158,0,"creado",50,1,5,1,1,1125,125,
850,"MANCHAY 2",-12.1101,-76.8740,80,70,0.1300,63534,363922,"BSC02NLV",929,930,3,128,1,"creado",1,1,0,1,1,1125,125,
850,"MANCHAY 3",-12.1101,-76.8740,180,70,0.1300,63535,363922,"BSC02NLV",929,931,4,132,1,"creado",17,5,5,1,1,1125,125,
850,"MANCHAY 3",-12.1101,-76.8740,180,70,0.1300,63535,363922,"BSC02NLV",929,931,5,236,0,"creado",17,5,5,1,1,1125,125,
850,"MANCHAY_2 1",-12.0871,-76.8730,30,70,0.1300,17578,363922,"BSC02NLV",1176,1176,1,128,1,"creado",48,7,3,1,1,1125,125,
850,"MANCHAY_2 1",-12.0871,-76.8730,30,70,0.1300,17578,363922,"BSC02NLV",1176,1176,2,233,0,"creado",48,7,3,1,1,1125,125,
850,"MANCHAY_2 2",-12.0871,-76.8730,100,70,0.1300,17579,363922,"BSC02NLV",1176,1177,3,239,1,"creado",7,3,5,1,1,1125,125,
850,"MANCHAY_2 2",-12.0871,-76.8730,100,70,0.1300,17579,363922,"BSC02NLV",1176,1177,4,237,0,"creado",7,3,5,1,1,1125,125,
850,"MANCHAY_2 3",-12.0871,-76.8730,200,70,0.1300,17581,363922,"BSC02NLV",1176,1178,5,131,1,"creado",47,5,7,1,1,1125,125,
850,"MANCHAY_2 3",-12.0871,-76.8730,200,70,0.1300,17581,363922,"BSC02NLV",1176,1178,6,181,0,"creado",47,5,7,1,1,1125,125,
850,"MANET 1",-12.1129,-76.9970,10,70,0.1300,7881,249333,"BSC01NMA",841,841,1,181,1,"creado",3,1,7,1,1,1118,90,
850,"MANET 1",-12.1129,-76.9970,10,70,0.1300,7881,249333,"BSC01NMA",841,841,2,133,0,"creado",3,1,7,1,1,1118,90,
850,"MANET 2",-12.1129,-76.9970,135,70,0.1300,7892,249333,"BSC01NMA",841,842,3,239,1,"creado",25,0,7,1,1,1118,90,
850,"MANET 2",-12.1129,-76.9970,135,70,0.1300,7892,249333,"BSC01NMA",841,842,4,234,0,"creado",25,0,7,1,1,1118,90,
850,"MANET 3",-12.1129,-76.9970,235,70,0.1300,7903,249333,"BSC01NMA",841,843,5,156,1,"creado",61,6,1,1,1,1118,90,
850,"MANET 3",-12.1129,-76.9970,235,70,0.1300,7903,249333,"BSC01NMA",841,843,6,131,0,"creado",61,6,1,1,1,1118,90,
850,"MANGOMARCA 1",-12.0242,-76.9916,290,70,0.1300,3741,363922,"BSC02NLV",229,229,1,235,1,"creado",21,7,0,1,1,1126,126,
850,"MANGOMARCA 1",-12.0242,-76.9916,290,70,0.1300,3741,363922,"BSC02NLV",229,229,2,155,0,"creado",21,7,0,1,1,1126,126,
850,"MANGOMARCA 2",-12.0242,-76.9916,40,70,0.1300,3742,363922,"BSC02NLV",229,230,4,181,1,"creado",37,2,1,1,1,1126,126,
850,"MANGOMARCA 2",-12.0242,-76.9916,40,70,0.1300,3742,363922,"BSC02NLV",229,230,5,132,0,"creado",37,2,1,1,1,1126,126,
850,"MANGOMARCA 3",-12.0242,-76.9916,180,70,0.1300,3743,363922,"BSC02NLV",229,231,8,157,1,"creado",54,0,4,1,1,1126,126,
850,"MANGOMARCA 3",-12.0242,-76.9916,180,70,0.1300,3743,363922,"BSC02NLV",229,231,9,238,0,"creado",54,0,4,1,1,1126,126,
850,"MANUEL_GOMEZ 1",-12.0807,-77.0359,300,70,0.1300,19050,365581,"BSC03NLV",1172,1172,1,128,1,"creado",11,2,1,1,1,1128,128,
850,"MANUEL_GOMEZ 1",-12.0807,-77.0359,300,70,0.1300,19050,365581,"BSC03NLV",1172,1172,2,235,0,"creado",11,2,1,1,1,1128,128,
850,"MANUEL_GOMEZ 2",-12.0807,-77.0359,60,70,0.1300,19051,365581,"BSC03NLV",1172,1173,3,156,1,"creado",3,4,0,1,1,1128,128,
850,"MANUEL_GOMEZ 2",-12.0807,-77.0359,60,70,0.1300,19051,365581,"BSC03NLV",1172,1173,4,181,0,"creado",3,4,0,1,1,1128,128,
850,"MANUEL_GOMEZ 3",-12.0807,-77.0359,210,70,0.1300,19053,365581,"BSC03NLV",1172,1174,5,131,1,"creado",36,7,1,1,1,1128,128,
850,"MANUEL_GOMEZ 3",-12.0807,-77.0359,210,70,0.1300,19053,365581,"BSC03NLV",1172,1174,6,133,0,"creado",36,7,1,1,1,1128,128,
850,"MANUEL_GONZALES 1",-12.0208,-77.0756,300,70,0.1300,7571,249333,"BSC01NMA",456,456,1,239,1,"creado",56,1,6,1,1,1115,87,
850,"MANUEL_GONZALES 1",-12.0208,-77.0756,300,70,0.1300,7571,249333,"BSC01NMA",456,456,2,235,0,"creado",56,1,6,1,1,1115,87,
850,"MANUEL_GONZALES 2",-12.0208,-77.0756,25,70,0.1300,7582,249333,"BSC01NMA",456,457,3,233,1,"creado",2,2,7,1,1,1115,87,
850,"MANUEL_GONZALES 2",-12.0208,-77.0756,25,70,0.1300,7582,249333,"BSC01NMA",456,457,4,158,0,"creado",2,2,7,1,1,1115,87,
850,"MANUEL_GONZALES 3",-12.0208,-77.0756,180,70,0.1300,7593,249333,"BSC01NMA",456,458,7,132,1,"creado",8,2,5,1,1,1115,87,
850,"MANUEL_GONZALES 3",-12.0208,-77.0756,180,70,0.1300,7593,249333,"BSC01NMA",456,458,8,156,0,"creado",8,2,5,1,1,1115,87,
850,"MANUEL_IRRIBARREN 1",-12.1152,-77.0181,40,70,0.1300,16642,249333,"BSC01NMA",1259,1259,1,157,1,"creado",10,3,6,1,1,1118,90,
850,"MANUEL_IRRIBARREN 1",-12.1152,-77.0181,40,70,0.1300,16642,249333,"BSC01NMA",1259,1259,2,129,0,"creado",10,3,6,1,1,1118,90,
850,"MANUEL_IRRIBARREN 2",-12.1152,-77.0181,130,70,0.1300,16643,249333,"BSC01NMA",1259,1260,3,233,1,"creado",59,1,6,1,1,1118,90,
850,"MANUEL_IRRIBARREN 2",-12.1152,-77.0181,130,70,0.1300,16643,249333,"BSC01NMA",1259,1260,4,181,0,"creado",59,1,6,1,1,1118,90,
850,"MANUEL_IRRIBARREN 3",-12.1152,-77.0181,240,70,0.1300,16659,249333,"BSC01NMA",1259,1261,5,131,1,"creado",11,2,3,1,1,1118,90,
850,"MANUEL_IRRIBARREN 3",-12.1152,-77.0181,240,70,0.1300,16659,249333,"BSC01NMA",1259,1261,6,133,0,"creado",11,2,3,1,1,1118,90,
850,"MANUEL_VALLE 1",-12.2270,-76.8620,350,70,0.1300,19307,363921,"BSC01NLV",384,384,1,130,1,"creado",37,5,3,1,1,1123,123,
850,"MANUEL_VALLE 1",-12.2270,-76.8620,350,70,0.1300,19307,363921,"BSC01NLV",384,384,2,233,0,"creado",37,5,3,1,1,1123,123,
850,"MANUEL_VALLE 2",-12.2270,-76.8620,115,70,0.1300,19308,363921,"BSC01NLV",384,385,3,239,1,"creado",13,7,7,1,1,1123,123,
850,"MANUEL_VALLE 2",-12.2270,-76.8620,115,70,0.1300,19308,363921,"BSC01NLV",384,385,4,157,0,"creado",13,7,7,1,1,1123,123,
850,"MANUEL_VALLE 3",-12.2270,-76.8620,260,70,0.1300,19309,363921,"BSC01NLV",384,386,5,181,1,"creado",61,6,1,1,1,1123,123,
850,"MANUEL_VALLE 3",-12.2270,-76.8620,260,70,0.1300,19309,363921,"BSC01NLV",384,386,6,133,0,"creado",61,6,1,1,1,1123,123,
850,"MANUEL_VILLARAN 1",-12.1241,-77.0093,60,70,0.1300,18782,249333,"BSC01NMA",1299,1299,1,130,1,"creado",6,5,1,1,1,1118,90,
850,"MANUEL_VILLARAN 1",-12.1241,-77.0093,60,70,0.1300,18782,249333,"BSC01NMA",1299,1299,2,155,0,"creado",6,5,1,1,1,1118,90,
850,"MANUEL_VILLARAN 2",-12.1241,-77.0093,170,70,0.1300,18783,249333,"BSC01NMA",1299,1300,3,236,1,"creado",38,5,0,1,1,1118,90,
850,"MANUEL_VILLARAN 2",-12.1241,-77.0093,170,70,0.1300,18783,249333,"BSC01NMA",1299,1300,4,133,0,"creado",38,5,0,1,1,1118,90,
850,"MANUEL_VILLARAN 3",-12.1241,-77.0093,260,70,0.1300,18785,249333,"BSC01NMA",1299,1301,5,181,1,"creado",34,2,3,1,1,1118,90,
850,"MANUEL_VILLARAN 3",-12.1241,-77.0093,260,70,0.1300,18785,249333,"BSC01NMA",1299,1301,6,158,0,"creado",34,2,3,1,1,1118,90,
850,"MANZANOS 1",-12.0262,-77.0338,10,70,0.1300,1311,365581,"BSC03NLV",284,284,1,235,1,"creado",53,3,1,1,1,1127,127,
850,"MANZANOS 1",-12.0262,-77.0338,10,70,0.1300,1311,365581,"BSC03NLV",284,284,2,233,0,"creado",53,3,1,1,1,1127,127,
850,"MANZANOS 1",-12.0262,-77.0338,10,70,0.1300,1311,365581,"BSC03NLV",284,284,3,238,0,"creado",53,3,1,1,3,1127,127,
850,"MANZANOS 2",-12.0262,-77.0338,110,70,0.1300,1312,365581,"BSC03NLV",284,285,5,157,1,"creado",52,1,4,1,1,1127,127,
850,"MANZANOS 2",-12.0262,-77.0338,110,70,0.1300,1312,365581,"BSC03NLV",284,285,6,133,0,"creado",52,1,4,1,1,1127,127,
850,"MANZANOS 2",-12.0262,-77.0338,110,70,0.1300,1312,365581,"BSC03NLV",284,285,7,155,0,"creado",52,1,4,1,1,1127,127,
850,"MANZANOS 2",-12.0262,-77.0338,110,70,0.1300,1312,365581,"BSC03NLV",284,285,8,180,0,"creado",52,1,4,1,3,1127,127,
850,"MANZANOS 3",-12.0262,-77.0338,210,70,0.1300,1313,365581,"BSC03NLV",284,286,11,128,1,"creado",3,7,2,1,1,1127,127,
850,"MANZANOS 3",-12.0262,-77.0338,210,70,0.1300,1313,365581,"BSC03NLV",284,286,12,131,0,"creado",3,7,2,1,1,1127,127,
850,"MAPFRE 1",-12.1286,-77.0249,0,70,0.1300,18786,249333,"BSC01NMA",1347,1347,,237,1,"no creado",,,,,,1120,92,
850,"MAPFRE 2",-12.1286,-77.0249,0,70,0.1300,18787,249333,"BSC01NMA",1347,1348,,130,1,"no creado",,,,,,1120,92,
850,"MAPFRE 3",-12.1286,-77.0249,0,70,0.1300,18789,249333,"BSC01NMA",1347,1349,,239,1,"no creado",,,,,,1120,92,
850,"MAPOCHO 1",-11.9243,-77.0797,260,70,0.1300,33868,397196,"BSC03NMA",509,142,3,132,1,"creado",0,0,0,1,1,1134,134,"GRUPO1"
850,"MAPOCHO 2",-11.9243,-77.0797,30,70,0.1300,33869,397196,"BSC03NMA",509,143,4,130,1,"creado",0,6,2,1,1,1134,134,"GRUPO1"
850,"MAPOCHO 3",-11.9243,-77.0797,150,70,0.1300,33870,397196,"BSC03NMA",509,144,7,156,1,"creado",0,5,7,1,1,1134,134,"GRUPO1"
850,"MAQUINARIAS 1",-12.0446,-77.0800,320,70,0.1300,24893,365581,"BSC03NLV",664,155,3,130,1,"creado",0,0,0,1,1,1129,129,"GRUPO1"
850,"MAQUINARIAS 2",-12.0446,-77.0800,80,70,0.1300,24894,365581,"BSC03NLV",664,156,4,237,1,"creado",0,2,4,1,1,1129,129,"GRUPO1"
850,"MAQUINARIAS 3",-12.0446,-77.0800,230,70,0.1300,24895,365581,"BSC03NLV",664,209,7,234,1,"creado",0,5,5,1,1,1129,129,"GRUPO1"
850,"MAR_CARIBE_CAMARA 1",-12.0816,-76.9737,280,70,0.1300,16502,363922,"BSC02NLV",1341,1341,1,156,1,"creado",30,6,4,1,1,1124,124,
850,"MAR_CARIBE_CAMARA 1",-12.0816,-76.9737,280,70,0.1300,16502,363922,"BSC02NLV",1341,1341,2,129,0,"creado",30,6,4,1,1,1124,124,
850,"MAR_CARIBE_CAMARA 2",-12.0816,-76.9737,10,70,0.1300,16503,363922,"BSC02NLV",1341,1342,3,235,1,"creado",53,4,3,1,1,1124,124,
850,"MAR_CARIBE_CAMARA 2",-12.0816,-76.9737,10,70,0.1300,16503,363922,"BSC02NLV",1341,1342,4,237,0,"creado",53,4,3,1,1,1124,124,
850,"MAR_CARIBE_CAMARA 3",-12.0816,-76.9737,120,70,0.1300,16504,363922,"BSC02NLV",1341,1343,5,233,1,"creado",29,2,3,1,1,1124,124,
850,"MAR_CARIBE_CAMARA 3",-12.0816,-76.9737,120,70,0.1300,16504,363922,"BSC02NLV",1341,1343,6,158,0,"creado",29,2,3,1,1,1124,124,
850,"MARBELLA 1",-12.1010,-77.0694,300,70,0.1300,16508,249333,"BSC01NMA",1142,1142,1,131,1,"creado",16,1,7,1,1,1116,88,
850,"MARBELLA 1",-12.1010,-77.0694,300,70,0.1300,16508,249333,"BSC01NMA",1142,1142,2,180,0,"creado",16,1,7,1,1,1116,88,
850,"MARBELLA 2",-12.1010,-77.0694,115,70,0.1300,16509,249333,"BSC01NMA",1142,1143,3,236,1,"creado",52,6,4,1,1,1116,88,
850,"MARBELLA 2",-12.1010,-77.0694,115,70,0.1300,16509,249333,"BSC01NMA",1142,1143,4,158,0,"creado",52,6,4,1,1,1116,88,
850,"MARGINAL 1",-12.1176,-76.9932,300,70,0.1300,18653,363921,"BSC01NLV",225,225,1,130,1,"creado",54,1,4,1,1,1121,121,
850,"MARGINAL 1",-12.1176,-76.9932,300,70,0.1300,18653,363921,"BSC01NLV",225,225,2,133,0,"creado",54,1,4,1,1,1121,121,
850,"MARGINAL 2",-12.1176,-76.9932,60,70,0.1300,18654,363921,"BSC01NLV",225,226,3,156,1,"creado",47,4,3,1,1,1121,121,
850,"MARGINAL 2",-12.1176,-76.9932,60,70,0.1300,18654,363921,"BSC01NLV",225,226,4,235,0,"creado",47,4,3,1,1,1121,121,
850,"MARGINAL 3",-12.1176,-76.9932,180,70,0.1300,18655,363921,"BSC01NLV",225,227,5,233,1,"creado",49,6,2,1,1,1121,121,
850,"MARGINAL 3",-12.1176,-76.9932,180,70,0.1300,18655,363921,"BSC01NLV",225,227,6,181,0,"creado",49,6,2,1,1,1121,121,
850,"MARIANO_NECOCHEA 1",-12.1968,-76.9208,320,70,0.1300,19310,363921,"BSC01NLV",1409,1409,1,157,1,"creado",1,6,4,1,1,1123,123,
850,"MARIANO_NECOCHEA 2",-12.1968,-76.9208,130,70,0.1300,19314,363921,"BSC01NLV",1409,1410,3,235,1,"creado",62,0,3,1,1,1123,123,
850,"MARIANO_NECOCHEA 3",-12.1968,-76.9208,230,70,0.1300,19318,363921,"BSC01NLV",1409,1411,5,131,1,"creado",19,3,6,1,1,1123,123,
850,"MARINA_PARK 1",-12.0772,-77.0935,290,70,0.1300,19054,249333,"BSC01NMA",1144,1144,1,181,1,"creado",41,5,3,1,1,1116,88,
850,"MARINA_PARK 1",-12.0772,-77.0935,290,70,0.1300,19054,249333,"BSC01NMA",1144,1144,2,133,0,"creado",41,5,3,1,1,1116,88,
850,"MARINA_PARK 2",-12.0772,-77.0935,60,70,0.1300,19055,249333,"BSC01NMA",1144,1145,3,237,1,"creado",28,2,1,1,1,1116,88,
850,"MARINA_PARK 2",-12.0772,-77.0935,60,70,0.1300,19055,249333,"BSC01NMA",1144,1145,4,158,0,"creado",28,2,1,1,1,1116,88,
850,"MARINA_PARK 3",-12.0772,-77.0935,200,70,0.1300,19056,249333,"BSC01NMA",1144,1146,5,239,1,"creado",8,2,3,1,1,1116,88,
850,"MARINA_PARK 3",-12.0772,-77.0935,200,70,0.1300,19056,249333,"BSC01NMA",1144,1146,6,233,0,"creado",8,2,3,1,1,1116,88,
850,"MARSELLA 1",-11.9661,-76.9935,35,70,0.1300,34014,363922,"BSC02NLV",935,624,7,233,1,"creado",0,2,3,1,1,1140,95,"GRUPO1"
850,"MARSELLA 2",-11.9661,-76.9935,140,70,0.1300,34015,363922,"BSC02NLV",935,628,8,239,1,"creado",0,0,3,1,1,1140,95,"GRUPO1"
850,"MARSELLA 3",-11.9661,-76.9935,260,70,0.1300,34016,363922,"BSC02NLV",935,629,9,236,1,"creado",0,3,5,1,1,1140,95,"GRUPO1"
850,"MARTIRES 1",-11.8892,-77.0373,350,70,0.1300,24879,397196,"BSC03NMA",529,169,3,234,1,"creado",0,7,2,1,1,1134,134,"GRUPO1"
850,"MARTIRES 2",-11.8892,-77.0373,110,70,0.1300,24881,397196,"BSC03NMA",529,170,4,237,1,"creado",0,6,6,1,1,1134,134,"GRUPO1"
850,"MARTIRES 3",-11.8892,-77.0373,230,70,0.1300,24882,397196,"BSC03NMA",529,171,7,130,1,"creado",0,1,1,1,1,1134,134,"GRUPO1"
850,"MATELLINI 1",-12.1724,-77.0054,280,70,0.1300,62903,363921,"BSC01NLV",866,866,1,131,1,"creado",19,1,2,1,1,1122,122,
850,"MATELLINI 1",-12.1724,-77.0054,280,70,0.1300,62903,363921,"BSC01NLV",866,866,2,236,0,"creado",19,1,2,1,1,1122,122,
850,"MATELLINI 2",-12.1724,-77.0054,50,70,0.1300,62904,363921,"BSC01NLV",866,867,4,181,1,"creado",18,0,1,1,1,1122,122,
850,"MATELLINI 2",-12.1724,-77.0054,50,70,0.1300,62904,363921,"BSC01NLV",866,867,5,129,0,"creado",18,0,1,1,1,1122,122,
850,"MATELLINI 2",-12.1724,-77.0054,50,70,0.1300,62904,363921,"BSC01NLV",866,867,8,133,0,"creado",18,0,1,1,3,1122,122,
850,"MATELLINI 3",-12.1724,-77.0054,170,70,0.1300,62905,363921,"BSC01NLV",866,868,6,234,1,"creado",3,5,5,1,1,1122,122,
850,"MATELLINI 3",-12.1724,-77.0054,170,70,0.1300,62905,363921,"BSC01NLV",866,868,7,156,0,"creado",3,5,5,1,1,1122,122,
850,"MATEO_SILVA 1",-12.0385,-77.0789,310,70,0.1300,10504,365581,"BSC03NLV",1131,1131,1,234,1,"creado",44,0,5,1,1,1129,129,
850,"MATEO_SILVA 1",-12.0385,-77.0789,310,70,0.1300,10504,365581,"BSC03NLV",1131,1131,2,239,0,"creado",44,0,5,1,1,1129,129,
850,"MATEO_SILVA 2",-12.0385,-77.0789,110,70,0.1300,10518,365581,"BSC03NLV",1131,1132,3,236,1,"creado",18,7,2,1,1,1129,129,
850,"MATEO_SILVA 2",-12.0385,-77.0789,110,70,0.1300,10518,365581,"BSC03NLV",1131,1132,4,133,0,"creado",18,7,2,1,1,1129,129,
850,"MATEO_SILVA 3",-12.0385,-77.0789,220,70,0.1300,10534,365581,"BSC03NLV",1131,1133,5,156,1,"creado",52,3,1,1,1,1129,129,
850,"MATEO_SILVA 3",-12.0385,-77.0789,220,70,0.1300,10534,365581,"BSC03NLV",1131,1133,6,158,0,"creado",52,3,1,1,1,1129,129,
850,"MATIER 1",-12.0973,-77.0001,320,70,0.1300,28641,249333,"BSC01NMA",763,331,3,132,1,"creado",0,7,1,1,1,1118,90,"GRUPO1"
850,"MATIER 2",-12.0973,-77.0001,130,70,0.1300,28643,249333,"BSC01NMA",763,332,6,237,1,"creado",0,7,4,1,1,1118,90,"GRUPO1"
850,"MATIER 3",-12.0973,-77.0001,220,70,0.1300,28644,249333,"BSC01NMA",763,333,9,129,1,"creado",0,0,5,1,1,1118,90,"GRUPO1"
850,"MATUCANA 1",-11.8684,-76.4482,60,70,0.1300,1351,363922,"BSC02NLV",299,299,1,235,1,"creado",34,2,6,1,1,1125,125,
850,"MATUCANA 1",-11.8684,-76.4482,60,70,0.1300,1351,363922,"BSC02NLV",299,299,2,233,0,"creado",34,2,6,1,1,1125,125,
850,"MATUCANA 2",-11.8684,-76.4482,240,70,0.1300,1352,363922,"BSC02NLV",299,300,4,237,1,"creado",27,6,0,1,1,1125,125,
850,"MATUCANA 2",-11.8684,-76.4482,240,70,0.1300,1352,363922,"BSC02NLV",299,300,5,155,0,"creado",27,6,0,1,1,1125,125,
850,"MAULE 1",-11.7815,-77.1582,5,70,0.1300,18791,397196,"BSC03NMA",1321,1321,1,131,1,"creado",38,7,4,1,1,1010,25,
850,"MAULE 1",-11.7815,-77.1582,5,70,0.1300,18791,397196,"BSC03NMA",1321,1321,2,129,0,"creado",38,7,4,1,1,1010,25,
850,"MAULE 2",-11.7815,-77.1582,120,70,0.1300,18792,397196,"BSC03NMA",1321,1322,3,237,1,"creado",50,0,3,1,1,1010,25,
850,"MAULE 2",-11.7815,-77.1582,120,70,0.1300,18792,397196,"BSC03NMA",1321,1322,4,155,0,"creado",50,0,3,1,1,1010,25,
850,"MAULE 3",-11.7815,-77.1582,200,70,0.1300,18793,397196,"BSC03NMA",1321,1323,5,234,1,"creado",30,7,5,1,1,1010,25,
